group	file	guid_count	body
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\СМГ ПСП Велесстрой на 30.12.15.xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\Cводка СМР по ЦПС 30.12.2015.xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\Сводка по инженерной подготовке  на 30.12.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\Сводка СМР ГТЭС ВС от 30.12.15.xlsx	1	['программное обеспечение    ( http://wwwbolidru/soft/object/object2html )  ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\Сводка СМР ГТЭС СЭМ от 30.12.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\Сводка СМР НН Велесстрой 30.12.15.xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\Сводка СМР ОБП ВЖК 30.12.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\Сводка СМР ПСП НВДС и  КЕДР на  30.12.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\Сводка СМР СГАТ 30.12.2015.xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\Сводка_СМР_обустройство АРГОС-30 12 2015_Аргос.xlsx	3	['id', 'программное обеспечение (http://wwwbolidru/soft/object/object2html )', 'securos objectcontrol специализированный 1 канальный видеорегистратор объектового видеоконтроля суммарная скорость обработки видеопотока до 25кад/сек / jpeg mpeg-4 h264 / по управления камер ptz / по резервного копирования видеоданных /удаленная работа с системой через lan 2x1gbit ethernet wan internet /3000gb hdd sata raid серия в базовой комплектации / mini-itx /операционная система wicrosoft windows 81 pro / 220в 50гц']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\Сводка_СМР_энергетика-ЭСМТ_30 12 2015.xlsx	1	['индефикаторguid']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Декабрь 2015\Сводки СМР за 30.12.2015\1\СМГ ПСП Велесстрой на 30.12.15.xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июль 2015\АРГОС-Прометей\Сводка СМР обустройство АРГОС-Прометей  31.07.2015г.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июль 2015\ГТЭС Велесстрой\Сводка СМР ГТЭС Велесстрой 31.07.2015 x.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июль 2015\ГТЭС СЭМ\Сводка СМР ГТЭС СЭМ 31.07.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июль 2015\ПСД ЦПС\Сводка СМР по ЦПС за 31.07.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июль 2015\СГАТ\Сводка СМР НН СГАТ 31.07.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июль 2015\СНГ Альянс\Сводка ОБП, ВЖК 31.07.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июль 2015\ЦСС ПСП\Сводка СМР ПСП 31.07.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июль 2015\ЭСМТ энергетика\Сводка СМР Энергетика ЭСМТ 31 07 2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июнь 2015\АРГОС-Прометей\Сводка СМР обустройство АРГОС-Прометей  30.06.20155г .xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июнь 2015\Велесстрой НН\Сводка СМР НН Велесстрой 10.06.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июнь 2015\ГТЭС Велесстрой\Сводка СМР ГТЭС Велесстрой 30.06.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июнь 2015\ГТЭС СЭМ\Сводка СМР ГТЭС СЭМ 30.06.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июнь 2015\МС-12\Копия Сводка по 135 мосту  за 02 06 15г.xls	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июнь 2015\ПСД ЦПС\Сводка СМР по ЦПС за 30.06.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июнь 2015\СГАТ\Сводка СМР НН СГАТ 29.06.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июнь 2015\СНГ Альянс\СМГ июнь ОБП  30.06.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июнь 2015\ЦСС ПСП\Сводка СМР ПСП 30 06 2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Июнь 2015\ЭСМТ энергетика\Сводка СМР Энергетика ЭСМТ 30.06.2015..xlsx-1.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Май 2015\Аргос\Сводка СМР обустройство АРГОС-Прометей 31.05.2015г.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Май 2015\Велестрой ГТЭС\Сводка СМР ГТЭС Велесстрой 31.05.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Май 2015\Велестрой НН\Сводка СМР НН Велесстрой 31.05.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Май 2015\Инженерная подготовка\Сводка по инженерной подготовке 2015г на 07.05.15.xls	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Май 2015\МС-12\Сводка по 135 мосту  за 28.05.15г.xls	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Май 2015\ПСД\Сводка СМР по ЦПС за 31.05.15.xlsm	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Май 2015\СГАТ\Сводка СМР НН СГАТ 31.05.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Май 2015\СНГ-Альянс\Отчет по СМР ОБП 31.05.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Май 2015\СЭМ\Сводка СМР ГТЭС СЭМ 31.05.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Май 2015\ЦСС\Сводка СМР ПСП 31.05.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Март 2015\АРГОС\Сводка СМР обустройство АРГОС 31.03.2015г.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Март 2015\Велесстрой\Сводка СМР НН Велесстрой 31.03.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Март 2015\Инженерка\Сводка по отсыпке 2015г на 31.03.15г.xls	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Март 2015\МС-12\Сводка по 135 мосту  за 31.03.15г.xls	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Март 2015\Промэкс\Сводка СМР обустройство Промэкс-Групп 31.03.2015г.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Март 2015\ПСД\Сводка СМР ЦПС 31.03.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Март 2015\СГАТ\Сводка СМР НН СГАТ 31.03.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Март 2015\СЭМ\Сводка СМР ГТЭС 31 03 15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Март 2015\ЦСС\Сводка СМР ПСП 31 03 2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\Cводка СМР по ЦПС 30.11.2015 (1).xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\Сводка по ИП по Мессояхе 30.11.15.xlsx	1	['dynapac ca280iid']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\Сводка СМР ГТЭС ВС от 30.11.15.xlsx	1	['программное обеспечение    ( http://wwwbolidru/soft/object/object2html )  ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\Сводка СМР ГТЭС СЭМ от 30.11.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\Сводка СМР ОБП ВЖК 30.11.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\Сводка СМР ПСП НВДС и  КЕДР на  30.11.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\Сводка СМР СГАТ 30.11.2015.xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\Сводка_СМР_обустройство АРГОС_30 11 2015.xlsx	2	['программное обеспечение (http://wwwbolidru/soft/object/object2html )', 'securos objectcontrol специализированный 1 канальный видеорегистратор объектового видеоконтроля суммарная скорость обработки видеопотока до 25кад/сек / jpeg mpeg-4 h264 / по управления камер ptz / по резервного копирования видеоданных /удаленная работа с системой через lan 2x1gbit ethernet wan internet /3000gb hdd sata raid серия в базовой комплектации / mini-itx /операционная система wicrosoft windows 81 pro / 220в 50гц']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\Сводка_СМР_энергетика-ЭСМТ_30 11 2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\СМГ ПСП Велесстрой на 30.11.15.xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\1\Cводка СМР по ЦПС 30.11.2015 (1).xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\1\Сводка по ИП по Мессояхе 30.11.15.xlsx	1	['dynapac ca280iid']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\1\Сводка СМР ГТЭС ВС от 30.11.15.xlsx	1	['программное обеспечение    ( http://wwwbolidru/soft/object/object2html )  ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\1\Сводка СМР ГТЭС СЭМ от 30.11.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\1\Сводка СМР ОБП ВЖК 30.11.2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\1\Сводка СМР ПСП НВДС и  КЕДР на  30.11.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\1\Сводка СМР СГАТ 30.11.2015.xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\1\Сводка_СМР_обустройство АРГОС_30 11 2015.xlsx	2	['программное обеспечение (http://wwwbolidru/soft/object/object2html )', 'securos objectcontrol специализированный 1 канальный видеорегистратор объектового видеоконтроля суммарная скорость обработки видеопотока до 25кад/сек / jpeg mpeg-4 h264 / по управления камер ptz / по резервного копирования видеоданных /удаленная работа с системой через lan 2x1gbit ethernet wan internet /3000gb hdd sata raid серия в базовой комплектации / mini-itx /операционная система wicrosoft windows 81 pro / 220в 50гц']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\1\Сводка_СМР_энергетика-ЭСМТ_30 11 2015.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Ноябрь 2015\Сводки СМР за 30.11.2015\1\СМГ ПСП Велесстрой на 30.11.15.xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Октябрь 2015\Сводки СМР за 31.10.2015\Выполнение 31.10.  ООО УСК.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Октябрь 2015\Сводки СМР за 31.10.2015\Сводка по ИП по Мессояхе 31.10.15 .xlsx	1	['dynapac ca280iid']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Октябрь 2015\Сводки СМР за 31.10.2015\Сводка СМР ГТЭС ВС от  31.10.15.xlsx	1	['программное обеспечение    ( http://wwwbolidru/soft/object/object2html )  ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Октябрь 2015\Сводки СМР за 31.10.2015\Сводка СМР ГТЭС СЭМ от 31.10.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Октябрь 2015\Сводки СМР за 31.10.2015\Сводка СМР ОБП ВЖК 31.10.2015.xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Октябрь 2015\Сводки СМР за 31.10.2015\Сводка СМР по ЦПС 31 10 15 (3).xlsx	2	['идентификатор guid ', 'guid id']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Октябрь 2015\Сводки СМР за 31.10.2015\Сводка СМР ПСП НВДС и КЕДР 31.10.15.xlsx	0	
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Октябрь 2015\Сводки СМР за 31.10.2015\Сводка СМР СГАТ 31.10.2015 .xlsx	1	['идентификатор guid ']
СМГ Мессояха	СМГ Мессояха\\СМГ\Сводки 2015\Октябрь 2015\Сводки СМР за 31.10.2015\Сводка_СМР_обустройство АРГОС_31 10 2015...xlsx	2	['программное обеспечение (http://wwwbolidru/soft/object/object2html )', 'securos objectcontrol специализированный 1 канальный видеорегистратор объектового видеоконтроля суммарная скорость обработки видеопотока до 25кад/сек / jpeg mpeg-4 h264 / по управления камер ptz / по резервного копирования видеоданных /удаленная работа с системой через lan 2x1gbit ethernet wan internet /3000gb hdd sata raid серия в базовой комплектации / mini-itx /операционная система wicrosoft windows 81 pro / 220в 50гц']
