,Unnamed: 0,group,file,guid_count,body
6383,1355,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\3. Март\31.03.2020\Сводка СМР по УПСГ 31.03.2020.xlsb,1,['идентификатор guid ']
6384,1358,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\3. Март\31.03.2020\Сводка СМР ПремьерСтрой РЭБ СП 31.03.2020.xlsb,1,['идентификатор guid ']
6385,1359,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\4. Апрель\30.04.2020\Сводка СМГ по обустройству АРГОС 30.04.2020  (108 Проект).xlsb,1,['идентификатор guid ']
6386,1360,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\4. Апрель\30.04.2020\Сводка СМГ по обустройству АРГОС 30.04.2020  (853).xlsb,1,['идентификатор guid ']
6387,1361,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\4. Апрель\30.04.2020\Сводка СМГ по обустройству АРГОС 30.04.2020  (866 Проект).xlsb,1,['идентификатор guid ']
6388,1362,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\4. Апрель\30.04.2020\Сводка СМГ по обустройству АРГОС 30.04.2020  (Лупинг).xlsb,1,['идентификатор guid ']
6389,1363,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\4. Апрель\30.04.2020\Сводка СМГ по обустройству ПС 30.04.2020  (11-1602.6 Проект).xlsb,1,['идентификатор guid ']
6390,1364,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\4. Апрель\30.04.2020\Сводка СМГ по обустройству ПС 30.04.2020  (1376 Проект).xlsb,1,['идентификатор guid ']
6391,1365,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\4. Апрель\30.04.2020\Сводка СМГ по Обустройству_Евракор 30.04.2020 (Лупинги).xlsb,1,['идентификатор guid ']
6392,1367,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\4. Апрель\30.04.2020\Сводка СМГ по Обустройству_СПС 30.04.2020  (Лупинги).xlsb,1,['идентификатор guid ']
6393,1397,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\6. Июнь\30.06.2020\Сводка СМГ по обустройству АРГОС 30.06.2020 (853 проект - 25).xlsb,1,['идентификатор guid ']
6394,1272,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\11. Ноябрь\30.11.2020\Сводка СМГ по обустройству ПС 30.11.20 (1376).xlsb,1,['идентификатор guid ']
6395,1270,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2020\11. Ноябрь\30.11.2020\Сводка СМГ по обустройству ПС 29.11.20 (8833).xlsb,1,['идентификатор guid ']
6396,1178,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по Обустройству_Евракор_31.08.2019 (проект 1376).xlsb,1,['идентификатор guid ']
6397,1179,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по Обустройству_Евракор_31.08.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6398,1180,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по Обустройству_Евракор_31.08.2019 (проект Фаза 2).xlsb,1,['идентификатор guid ']
6399,1181,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по Обустройству_СтройПроектСервис_31.08.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
6400,1182,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по Обустройству_СтройПроектСервис_31.08.2019 (проект 1376).xlsb,1,['идентификатор guid ']
6401,1183,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по Обустройству_СтройПроектСервис_31.08.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6402,1184,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по Обустройству_СтройПроектСервис_31.08.2019 (проект 866).xlsb,1,['идентификатор guid ']
6403,1185,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по проекту КС с УПГ Премьерстрой 31.08.2019.xlsb,1,['идентификатор guid ']
6404,1186,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ энергетика ПС 11-1602.2 31.08.2019.xlsb,1,['идентификатор guid ']
6405,710,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2018\12. Декабрь\28.12.2018\Сводка СМГ_энергетика Еврокор_ПС9, ВЛ35(проект 1375) 28.12.2018.xlsb",1,['идентификатор guid ']
6406,1187,СМГ Мессояха,"СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМР МНГИ 2,3 этап 31.08.2019.xlsb",1,['идентификатор guid ']
6407,1188,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМР МНГИ БГСМ 31.08.19.xlsb,1,['идентификатор guid ']
6408,1191,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМР ПремьерСтрой ППиТБО 31.08.19.xlsb,1,['идентификатор guid ']
6409,1192,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМР ПремьерСтрой РЭБ СП 31.08.2019.xlsb,1,['идентификатор guid ']
6410,1193,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМР УДС ОБП ВЖК 31.08.19.xlsb,1,['идентификатор guid ']
6411,1194,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по обустройству Аргос 30.09.2019 (Проект 108.17).xlsb,1,['идентификатор guid ']
6412,1195,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по обустройству Аргос 30.09.2019 (Проект 1376).xlsb,1,['идентификатор guid ']
6413,1196,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по обустройству Аргос 30.09.2019 (Проект 188).xlsb,1,['идентификатор guid ']
6414,1197,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по обустройству Аргос 30.09.2019 (Проект 29-16).xlsb,1,['идентификатор guid ']
6415,1198,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по обустройству Аргос 30.09.2019 (Проект 853).xlsb,1,['id']
6416,1199,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по обустройству Аргос 30.09.2019 (Проект 866).xlsb,1,['идентификатор guid ']
6417,1200,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по обустройству Премьерстрой 30.09.2019 (Проект 1376) Штаб №1.xlsb,1,['идентификатор guid ']
6418,1201,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по обустройству Премьерстрой 30.09.2019 (Проект 2916) Штаб №1.xlsb,1,['идентификатор guid ']
6419,1202,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по Обустройству Премьерстрой 30.09.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6420,1203,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по Обустройству Премьерстрой 30.09.2019 (проект 866).xlsb,1,['идентификатор guid ']
6421,1177,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по Обустройству_Евракор_31.08.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
6422,1204,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\9. Сентябрь\30.09.2019\Сводка СМГ по Обустройству_Евракор_30.09.2019 (проект 1376).xlsb,1,['идентификатор guid ']
6423,1176,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по Обустройству_Евракор 31.08.2019 (проект 866).xlsb,1,['идентификатор guid ']
6424,1174,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\8. Август\31.08.2019\Сводка СМГ по Обустройству Премьерстрой 31.08.2019 (проект 2916) штаб №1.xlsb,1,['идентификатор guid ']
6425,1145,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по Обустройству_Евракор_31.07.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
6426,1146,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по Обустройству_Евракор_31.07.2019 (проект 1376).xlsb,1,['идентификатор guid ']
6427,1147,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по Обустройству_Евракор_31.07.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6428,1148,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по Обустройству_Евракор_31.07.2019 (проект 866).xlsb,1,['идентификатор guid ']
6429,1149,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по Обустройству_Евракор_31.07.2019 (проект Фаза 2).xlsb,1,['идентификатор guid ']
6430,1150,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по Обустройству_Премьерстрой_31.07.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6431,1151,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по Обустройству_СтройПроектСервис_31.07.2019 (проект 108.17).xlsb,1,['идентификатор guid ']
6432,1152,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по Обустройству_СтройПроектСервис_31.07.2019 (проект 2916).xlsb,1,['идентификатор guid ']
6433,1153,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по Обустройству_СтройПроектСервис_31.07.2019 (проект 866).xlsb,1,['идентификатор guid ']
6434,1154,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ по проекту КС с УПГ Премьерстрой 31.07.2019.xlsb,1,['идентификатор guid ']
6435,1155,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ энергетика ПС 108.17 31.07.2019.xlsb,1,['идентификатор guid ']
6436,1156,СМГ Мессояха,СМГ Мессояха\\СМГ\Сводки 2019\7. Июль\31.07.2019\Сводка СМГ энергетика ПС 11-1602.2 31.07.2019.xlsb,1,['идентификатор guid ']
