,group,file,guid_count,body
6695,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-09\МСГ ПСП2-СТГМ-30.09.15.xlsm,0,
6691,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-09\МСГ Куст-3; 3.1-СГАТ.xlsx,0,
6689,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-08\СМГ_АРГОС_ГТЭС Сваи_Август 2015_2.xls,0,
6687,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-08\СМГ ТБО 2015 31.08.2015г..xlsx,0,
6682,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-08\СМГ Карьер №4 31.08.2015г..xlsx,0,
6681,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-08\СМГ Карьер № 1 31.08. 2015г..xlsx,0,
6680,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-08\СМГ ГТЭС 96 МВт Новый Порт август 2015__.xlsm,0,
6678,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-08\СМГ БСО 2015 31.08.2015г..xlsx,0,
6676,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-08\Персонал.xlsx,0,
6667,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-08\Мероприятия по обустройству МС-12.xls,0,
6666,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-08\График моб. ресурсов и техники на ИП и ЦПС (СМР) 31.08.2015.xlsx,0,
6663,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\СМГ_СГАТ_Карьер 6_заготовка_июль-окт-2015 (V_1.0).xls,0,
6655,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\СМГ Карьер № 4 31.07.2015г..xlsx,0,
6654,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\СМГ Карьер № 1 -31.07.2015г..xlsx,0,
6650,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\Персонал.xlsx,0,
6643,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\Мероприятия по обустройству на  СПА и СМС.xls,0,
6642,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-07\График моб. ресурсов и техники на ИП и ЦПС (СМР) 31.07.2015.xlsx,0,
6639,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМГ_СГАТ_Карьер 6_заготовка_июнь-окт-2015 (V_1.0) .xls,0,
6633,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМГ Карьер № 4 30.06.2015г..xlsx,0,
6632,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\СМГ Карьер № 1 -30.06.2015г..xlsx,0,
6624,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\Персонал.xlsx,0,
6618,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\Мероприятия по обустройству на  СПА и СМС .xls,0,
6617,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-06\График мобилизации ресурсов и техники на ИП и ЦПС (СМР) 30.06.2015.xlsx,0,
6581,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2015-04\Мероприятия по обустройству на  СПА и СМС.xlsx,0,
6506,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-11\СМГ АД ЦПС-куст 1 +..xlsx,0,
6505,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-11\Персонал.xlsx,0,
6504,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-11\МСГ обустройство кустов и скважин.xlsx,0,
6468,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\СМР ВЖК 30.09.2014.xlsx,0,
6467,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\СМГ ОБП 30.09.2014 г.xlsx,0,
6466,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\СМГ Мосты  30.09. 2014.xls,0,
6465,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\СМГ мероприятия обустройство.xlsx,0,
6464,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\СМГ куст3 .xlsx,0,
6463,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\СМГ карьер 7 (СГАТ) .xls,0,
6462,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\СМГ ВЖК 30.09.2014.xlsx,0,
6461,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\Персонал.xlsx,0,
6460,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\МСГ ТБО 30 09 2014г .xlsx,0,
6459,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\МСГ обустройство кустов и скважин.xlsx,0,
6458,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\МСГ Карьер № 4 30. 09. 2014.xlsx,0,
6457,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\МСГ Карьер № 1 30 09 2014.xlsx,0,
6456,СМГ Н.Порт,СМГ Н.Порт\\11. Сводки по строительству на конец месяца\2014-09\МСГ БСО 30 09 2014г.xlsx,0,
